track,hf,onset,n,start,peak_when,peak_lat,peak_lon,min_p,peak_depth,peak_scale_km,peak_grad,peak_vg_kt,max_wind_kt,max_gust_kt,peak_wind_dist_km,pre_depth,pre_scale_km,pre_grad,pre_vg_kt,pre_p,pre_lat,deepen24,month,season
217,1,2020-12-14 00,21,2020-12-13 12,2020-12-13 18,49.25,155.75,956.1,42.5,400.0,10.767,64.4,49.8,75.3,189.0,nan,nan,nan,nan,nan,nan,nan,12,2020
218,0,,4,2020-12-13 12,2020-12-13 12,52.25,218.0,977.5,29.7,730.0,4.88,42.2,41.3,58.2,177.0,nan,nan,nan,nan,nan,nan,nan,12,2020
220,0,,3,2020-12-13 18,2020-12-14 06,58.0,206.5,981.8,21.4,620.0,3.883,32.6,37.6,51.8,161.0,nan,nan,nan,nan,nan,nan,nan,12,2020
221,1,2020-12-14 12,11,2020-12-13 18,2020-12-15 00,47.0,172.5,975.4,21.0,170.0,12.368,51.5,52.4,75.7,111.0,13.8,310.0,4.196,33.5,993.7,39.0,-18.300000000000068,12,2020
222,1,2020-12-14 06,4,2020-12-14 00,2020-12-14 12,45.5,182.0,979.2,22.0,250.0,8.361,47.2,47.3,68.5,491.0,nan,nan,nan,nan,nan,nan,nan,12,2020
224,0,,14,2020-12-14 18,2020-12-18 00,57.25,211.5,971.1,29.5,690.0,4.966,40.8,40.4,61.1,384.0,23.0,470.0,4.967,39.0,975.2,50.75,-4.100000000000023,12,2020
226,0,,3,2020-12-15 06,2020-12-15 12,44.75,205.0,992.0,18.0,320.0,5.327,38.2,36.3,52.2,113.0,nan,nan,nan,nan,nan,nan,nan,12,2020
229,0,,6,2020-12-16 00,2020-12-16 12,39.5,174.25,988.4,12.8,150.0,8.378,39.9,43.9,59.2,86.0,nan,nan,nan,nan,nan,nan,nan,12,2020
232,0,,14,2020-12-16 18,2020-12-17 06,51.5,181.25,970.4,20.2,270.0,7.263,43.0,41.8,57.5,98.0,nan,nan,nan,nan,nan,nan,nan,12,2020
233,0,,3,2020-12-16 18,2020-12-17 00,48.75,232.0,986.5,24.4,430.0,5.747,42.9,40.8,57.6,96.0,nan,nan,nan,nan,nan,nan,nan,12,2020
235,0,,3,2020-12-18 00,2020-12-18 00,50.75,153.75,985.6,13.1,860.0,2.192,22.6,34.2,47.5,368.0,nan,nan,nan,nan,nan,nan,nan,12,2020
236,0,,8,2020-12-18 00,2020-12-19 18,57.75,217.5,972.1,24.5,610.0,4.542,36.9,41.3,59.8,252.0,21.8,350.0,6.189,42.2,974.4,50.0,-2.2999999999999545,12,2020
237,0,,8,2020-12-18 06,2020-12-18 06,57.75,175.0,979.9,12.1,860.0,2.015,19.6,37.5,51.2,260.0,nan,nan,nan,nan,nan,nan,nan,12,2020
239,0,,7,2020-12-19 00,2020-12-20 12,48.75,165.5,964.4,26.5,630.0,4.803,41.5,46.2,74.3,479.0,25.3,320.0,7.472,47.9,976.9,45.25,-12.5,12,2020
242,0,,3,2020-12-20 18,2020-12-20 18,47.5,170.0,962.3,25.7,640.0,4.632,40.9,43.2,66.4,397.0,nan,nan,nan,nan,nan,nan,nan,12,2020
243,0,,13,2020-12-20 18,2020-12-22 00,56.25,184.75,948.7,33.8,580.0,6.458,48.3,45.7,68.5,488.0,27.2,460.0,6.107,44.4,963.6,53.25,-14.899999999999977,12,2020
246,0,,4,2020-12-21 00,2020-12-21 18,47.5,235.25,1001.5,16.2,400.0,3.983,32.5,32.6,52.8,173.0,nan,nan,nan,nan,nan,nan,nan,12,2020
248,0,,10,2020-12-21 18,2020-12-23 06,55.75,149.75,984.5,23.3,340.0,6.618,42.6,37.4,52.2,110.0,13.6,330.0,3.912,28.6,992.8,57.75,-8.299999999999955,12,2020
251,0,,6,2020-12-22 18,2020-12-23 18,53.0,165.5,976.9,22.9,420.0,5.5,40.2,39.4,56.9,139.0,9.2,280.0,3.21,24.4,990.5,52.5,-13.600000000000023,12,2020
253,0,,5,2020-12-23 00,2020-12-23 18,35.0,160.75,1009.2,8.2,270.0,2.857,25.5,35.3,52.1,440.0,nan,nan,nan,nan,nan,nan,nan,12,2020
254,0,,5,2020-12-23 06,2020-12-24 00,45.5,202.75,983.7,23.1,440.0,5.236,41.3,43.1,59.7,160.0,nan,nan,nan,nan,nan,nan,nan,12,2020
256,0,,8,2020-12-24 00,2020-12-25 18,54.25,163.25,987.6,11.7,420.0,2.858,24.3,32.7,44.3,179.0,7.2,860.0,1.193,13.2,997.7,49.75,-10.100000000000023,12,2020
257,0,,10,2020-12-24 00,2020-12-25 06,51.5,223.75,979.3,28.1,360.0,7.655,48.9,42.2,62.2,228.0,8.7,350.0,2.452,23.3,1006.2,40.75,-26.90000000000009,12,2020
258,0,,9,2020-12-24 06,2020-12-24 06,54.75,176.75,977.0,22.9,550.0,4.273,35.1,42.4,61.1,496.0,nan,nan,nan,nan,nan,nan,nan,12,2020
259,0,,5,2020-12-24 06,2020-12-24 12,57.75,153.5,993.4,12.3,270.0,4.361,29.3,30.0,44.5,63.0,nan,nan,nan,nan,nan,nan,nan,12,2020
261,0,,8,2020-12-24 12,2020-12-24 12,49.75,206.0,980.1,27.4,460.0,5.956,44.6,44.2,60.2,183.0,nan,nan,nan,nan,nan,nan,nan,12,2020
266,1,2020-12-26 18,24,2020-12-25 06,2020-12-26 18,47.5,175.25,941.6,44.8,570.0,8.574,62.4,53.4,82.4,198.0,20.6,790.0,3.373,34.5,978.3,44.0,-36.69999999999993,12,2020
268,0,,6,2020-12-25 12,2020-12-26 06,48.0,234.0,990.9,20.4,340.0,5.912,41.0,38.7,59.9,205.0,nan,nan,nan,nan,nan,nan,nan,12,2020
269,0,,7,2020-12-26 00,2020-12-26 12,49.75,213.75,989.6,18.1,360.0,4.987,36.6,37.9,52.9,383.0,nan,nan,nan,nan,nan,nan,nan,12,2020
274,0,,3,2020-12-28 00,2020-12-28 12,35.75,150.0,1010.5,6.6,280.0,2.155,21.0,31.2,45.8,374.0,nan,nan,nan,nan,nan,nan,nan,12,2020
276,0,,5,2020-12-28 12,2020-12-29 12,55.75,218.5,995.0,12.9,430.0,2.982,24.9,35.8,53.3,351.0,8.7,400.0,2.097,19.3,998.2,50.75,-3.2000000000000455,12,2020
277,0,,7,2020-12-28 18,2020-12-29 00,49.25,199.25,981.0,13.1,320.0,3.918,29.9,35.1,45.9,138.0,nan,nan,nan,nan,nan,nan,nan,12,2020
278,1,2020-12-29 12,14,2020-12-28 18,2020-12-30 12,42.5,192.25,954.9,50.3,440.0,11.509,72.0,71.6,97.8,135.0,27.0,320.0,8.096,53.2,981.5,36.25,-26.600000000000023,12,2020
279,0,,8,2020-12-29 12,2020-12-30 18,49.75,229.5,983.2,31.7,440.0,7.21,50.4,38.3,54.1,229.0,9.8,360.0,2.65,24.4,1006.5,42.5,-23.299999999999955,12,2020
284,1,2020-12-31 06,22,2020-12-30 18,2020-12-31 18,52.0,173.25,922.6,57.2,570.0,10.846,71.6,57.7,89.0,207.0,32.6,550.0,6.342,51.3,959.5,43.5,-36.89999999999998,12,2020
285,0,,3,2021-01-01 06,2021-01-01 06,52.0,214.0,979.1,20.0,630.0,3.589,32.1,34.2,47.7,278.0,nan,nan,nan,nan,nan,nan,nan,1,2020
286,0,,7,2021-01-01 18,2021-01-02 06,52.0,213.0,962.8,26.8,590.0,5.066,41.5,44.7,66.9,391.0,nan,nan,nan,nan,nan,nan,nan,1,2020
289,0,,8,2021-01-03 06,2021-01-04 00,50.5,215.75,966.2,30.0,390.0,7.686,50.6,49.4,71.8,120.0,nan,nan,nan,nan,nan,nan,nan,1,2020
291,0,,4,2021-01-04 00,2021-01-04 00,56.75,147.0,1001.9,13.4,410.0,3.293,26.5,27.7,38.8,478.0,nan,nan,nan,nan,nan,nan,nan,1,2020
293,1,2021-01-05 00,10,2021-01-04 18,2021-01-05 18,53.5,208.25,949.3,31.3,570.0,6.091,46.8,49.6,67.5,448.0,26.7,390.0,7.005,47.6,956.9,49.75,-7.600000000000023,1,2020
295,1,2021-01-05 18,3,2021-01-05 12,2021-01-05 18,55.25,221.75,958.2,27.9,450.0,6.509,45.7,46.8,73.8,223.0,nan,nan,nan,nan,nan,nan,nan,1,2020
296,0,,4,2021-01-05 12,2021-01-05 18,52.75,160.5,999.5,8.2,610.0,1.559,15.7,27.6,37.1,500.0,nan,nan,nan,nan,nan,nan,nan,1,2020
297,0,,4,2021-01-05 18,2021-01-06 00,55.5,190.0,974.8,9.4,510.0,2.093,19.3,34.6,45.5,474.0,nan,nan,nan,nan,nan,nan,nan,1,2020
298,1,2021-01-06 00,12,2021-01-05 18,2021-01-07 00,49.5,211.25,967.2,25.5,600.0,4.814,40.8,49.1,79.0,424.0,20.4,270.0,7.11,44.2,978.7,43.0,-11.5,1,2020
300,0,,3,2021-01-06 00,2021-01-06 12,51.25,150.75,999.7,13.3,440.0,3.06,26.5,33.4,45.2,348.0,nan,nan,nan,nan,nan,nan,nan,1,2020
305,0,,4,2021-01-06 18,2021-01-07 12,52.75,161.0,995.2,9.3,320.0,2.771,22.5,28.3,40.5,195.0,nan,nan,nan,nan,nan,nan,nan,1,2020
306,1,2021-01-08 06,12,2021-01-07 00,2021-01-08 18,41.75,207.0,955.4,51.0,450.0,11.461,72.7,61.7,97.6,237.0,21.3,420.0,5.049,41.4,986.3,40.25,-30.899999999999977,1,2020
307,1,2021-01-07 00,10,2021-01-07 00,2021-01-08 18,50.5,168.75,959.0,34.8,620.0,6.281,49.9,46.4,70.3,223.0,25.0,610.0,4.544,41.3,978.0,43.5,-19.0,1,2020
309,1,2021-01-08 06,5,2021-01-07 18,2021-01-08 06,48.75,227.5,983.9,29.1,390.0,7.227,48.9,48.1,74.1,158.0,nan,nan,nan,nan,nan,nan,nan,1,2020
311,0,,8,2021-01-09 00,2021-01-09 06,44.5,153.0,994.9,8.3,280.0,3.025,24.7,32.9,45.8,145.0,nan,nan,nan,nan,nan,nan,nan,1,2020
315,0,,16,2021-01-09 18,2021-01-11 00,55.5,204.5,959.3,22.7,1060.0,3.772,35.5,41.4,54.7,469.0,19.2,920.0,3.175,30.5,969.2,53.75,-9.900000000000091,1,2020
316,0,,12,2021-01-09 18,2021-01-09 18,55.5,162.75,990.8,10.3,490.0,2.119,19.4,32.8,46.9,290.0,nan,nan,nan,nan,nan,nan,nan,1,2020
317,0,,6,2021-01-10 00,2021-01-11 06,53.5,151.75,992.3,17.3,470.0,3.86,31.6,36.3,49.4,172.0,16.6,510.0,3.306,28.0,992.7,56.0,-0.40000000000009095,1,2020
321,0,,5,2021-01-10 12,2021-01-11 06,46.5,161.5,1000.7,7.8,270.0,2.747,22.5,31.7,46.1,64.0,nan,nan,nan,nan,nan,nan,nan,1,2020
322,0,,3,2021-01-10 18,2021-01-10 18,55.25,175.5,990.9,7.3,170.0,4.236,25.3,34.4,48.5,32.0,nan,nan,nan,nan,nan,nan,nan,1,2020
327,0,,4,2021-01-12 00,2021-01-12 12,55.25,225.0,966.4,25.0,300.0,8.115,47.2,44.9,66.2,105.0,nan,nan,nan,nan,nan,nan,nan,1,2020
330,1,2021-01-13 18,15,2021-01-12 18,2021-01-14 06,43.75,176.25,963.6,38.0,570.0,7.166,56.4,51.8,86.7,457.0,33.0,350.0,9.198,57.3,977.7,43.0,-14.100000000000023,1,2020
331,1,2021-01-13 06,4,2021-01-13 00,2021-01-13 06,42.25,198.5,964.4,36.5,310.0,11.346,62.9,55.4,82.4,62.0,nan,nan,nan,nan,nan,nan,nan,1,2020
333,0,,3,2021-01-13 18,2021-01-14 06,50.75,146.25,993.4,21.0,410.0,5.048,38.1,37.4,47.5,206.0,nan,nan,nan,nan,nan,nan,nan,1,2020
336,0,,3,2021-01-14 12,2021-01-14 12,47.75,206.75,961.3,34.7,580.0,6.445,51.0,42.6,59.7,494.0,nan,nan,nan,nan,nan,nan,nan,1,2020
338,0,,3,2021-01-15 00,2021-01-15 06,46.5,160.75,985.9,24.7,470.0,5.391,42.7,43.8,64.9,432.0,nan,nan,nan,nan,nan,nan,nan,1,2020
339,0,,7,2021-01-15 12,2021-01-17 00,57.25,154.0,998.6,16.5,340.0,4.796,33.6,35.1,50.5,167.0,11.8,300.0,3.895,28.6,1004.8,52.5,-6.199999999999932,1,2020
341,0,,4,2021-01-16 00,2021-01-16 12,41.5,192.0,992.9,12.4,410.0,3.085,28.5,36.3,53.6,372.0,nan,nan,nan,nan,nan,nan,nan,1,2020
342,0,,5,2021-01-16 06,2021-01-17 06,49.25,160.5,980.3,30.7,680.0,5.292,45.3,39.5,65.6,236.0,20.4,420.0,4.952,39.1,995.3,45.75,-15.0,1,2020
343,0,,6,2021-01-16 12,2021-01-16 18,54.75,202.0,971.9,26.7,730.0,4.509,38.9,36.7,51.5,477.0,nan,nan,nan,nan,nan,nan,nan,1,2020
346,0,,15,2021-01-17 12,2021-01-18 06,53.5,162.0,968.0,37.6,640.0,6.598,51.2,41.3,60.6,197.0,nan,nan,nan,nan,nan,nan,nan,1,2020
347,0,,3,2021-01-17 12,2021-01-18 00,45.75,207.0,981.2,31.5,580.0,5.867,48.4,46.4,66.6,129.0,nan,nan,nan,nan,nan,nan,nan,1,2020
348,1,2021-01-19 00,14,2021-01-17 12,2021-01-18 18,41.25,180.25,975.2,35.0,280.0,12.076,63.2,52.1,79.5,169.0,13.8,450.0,3.062,31.5,1000.8,34.0,-25.59999999999991,1,2020
349,0,,3,2021-01-18 06,2021-01-18 12,53.25,207.0,965.0,47.2,530.0,9.242,62.2,48.2,74.3,354.0,nan,nan,nan,nan,nan,nan,nan,1,2020
352,1,2021-01-19 18,16,2021-01-18 18,2021-01-20 18,43.75,169.0,969.1,31.0,380.0,8.165,54.3,60.3,88.3,195.0,24.9,320.0,7.491,48.7,982.4,42.5,-13.299999999999955,1,2020
353,0,,5,2021-01-19 00,2021-01-19 00,56.0,151.25,983.9,24.5,450.0,5.549,40.5,41.9,62.4,227.0,nan,nan,nan,nan,nan,nan,nan,1,2020
354,1,2021-01-19 18,9,2021-01-19 00,2021-01-20 18,52.5,185.25,969.6,28.5,520.0,5.736,44.0,56.1,78.3,220.0,26.5,330.0,7.904,50.8,974.2,43.0,-4.600000000000023,1,2020
356,0,,11,2021-01-19 18,2021-01-22 00,43.75,233.0,1010.2,13.4,470.0,2.852,27.2,34.2,48.8,133.0,5.9,450.0,1.328,14.6,1018.1,43.25,-7.899999999999977,1,2020
357,0,,4,2021-01-20 12,2021-01-20 12,51.25,156.75,991.8,11.6,320.0,3.714,28.4,34.9,49.8,104.0,nan,nan,nan,nan,nan,nan,nan,1,2020
358,0,,3,2021-01-21 00,2021-01-21 00,43.5,185.25,989.4,8.4,290.0,3.082,25.5,30.8,45.7,250.0,nan,nan,nan,nan,nan,nan,nan,1,2020
362,0,,5,2021-01-22 06,2021-01-22 18,51.5,163.5,991.6,12.9,690.0,2.335,23.0,28.9,39.8,206.0,nan,nan,nan,nan,nan,nan,nan,1,2020
364,0,,3,2021-01-22 18,2021-01-23 00,56.5,188.25,986.4,20.9,590.0,3.837,32.3,32.0,44.4,495.0,nan,nan,nan,nan,nan,nan,nan,1,2020
365,1,2021-01-23 06,13,2021-01-23 00,2021-01-24 06,52.0,171.75,974.7,38.4,520.0,7.727,54.9,46.5,65.8,271.0,26.0,320.0,7.786,49.0,984.1,46.0,-9.399999999999977,1,2020
366,1,2021-01-25 12,8,2021-01-24 00,2021-01-25 18,37.0,168.0,971.3,37.6,490.0,7.815,60.1,53.8,78.0,87.0,23.4,520.0,4.645,44.6,990.3,33.0,-19.0,1,2020
369,0,,3,2021-01-24 12,2021-01-25 00,48.5,235.5,1003.2,12.7,700.0,2.191,22.5,33.9,46.7,486.0,nan,nan,nan,nan,nan,nan,nan,1,2020
370,0,,5,2021-01-24 12,2021-01-24 18,31.5,188.0,1008.0,10.1,350.0,2.797,28.2,30.3,40.6,228.0,nan,nan,nan,nan,nan,nan,nan,1,2020
378,0,,10,2021-01-26 00,2021-01-26 18,51.0,173.0,940.8,66.0,540.0,12.934,79.7,58.1,84.3,180.0,nan,nan,nan,nan,nan,nan,nan,1,2020
379,0,,5,2021-01-26 06,2021-01-26 18,48.75,227.75,984.8,24.3,790.0,4.074,38.3,38.8,55.6,348.0,nan,nan,nan,nan,nan,nan,nan,1,2020
380,0,,6,2021-01-27 12,2021-01-27 12,42.25,231.75,990.0,18.8,860.0,3.089,33.3,34.2,46.5,498.0,nan,nan,nan,nan,nan,nan,nan,1,2020
382,0,,3,2021-01-27 18,2021-01-28 00,36.25,189.5,1016.3,7.1,370.0,1.818,19.8,27.7,36.8,249.0,nan,nan,nan,nan,nan,nan,nan,1,2020
383,0,,3,2021-01-28 06,2021-01-28 06,51.0,158.0,990.7,20.0,630.0,3.549,32.1,42.5,61.0,491.0,nan,nan,nan,nan,nan,nan,nan,1,2020
384,0,,11,2021-01-28 12,2021-01-29 18,57.5,212.5,978.4,23.1,680.0,4.144,35.1,37.9,54.7,448.0,17.9,460.0,3.98,31.4,988.6,57.25,-10.200000000000045,1,2020
385,0,,13,2021-01-28 12,2021-01-31 06,50.25,163.25,967.1,26.9,740.0,4.643,41.4,48.0,66.2,469.0,31.7,540.0,6.288,50.0,969.0,45.5,-1.8999999999999773,1,2020
390,0,,11,2021-01-30 06,2021-01-30 12,48.75,222.0,989.9,16.3,810.0,2.777,28.0,35.5,48.9,409.0,nan,nan,nan,nan,nan,nan,nan,1,2020
391,0,,6,2021-01-31 18,2021-02-01 00,57.0,167.0,961.4,35.0,790.0,5.757,47.3,46.2,65.5,398.0,nan,nan,nan,nan,nan,nan,nan,2,2020
392,0,,7,2021-02-01 12,2021-02-02 06,44.0,185.25,990.5,15.1,340.0,4.383,34.2,38.2,53.7,103.0,nan,nan,nan,nan,nan,nan,nan,2,2020
393,0,,3,2021-02-01 12,2021-02-02 00,50.75,231.75,1002.0,9.9,1150.0,1.584,17.4,28.9,37.5,468.0,nan,nan,nan,nan,nan,nan,nan,2,2020
394,0,,6,2021-02-01 18,2021-02-02 18,51.25,154.5,963.4,32.3,500.0,6.843,50.0,42.6,60.5,279.0,15.3,550.0,2.973,27.9,992.8,47.75,-29.399999999999977,2,2020
395,0,,3,2021-02-01 18,2021-02-02 06,55.75,194.5,992.9,12.6,580.0,2.339,21.6,28.1,38.6,380.0,nan,nan,nan,nan,nan,nan,nan,2,2020
397,0,,6,2021-02-02 06,2021-02-02 06,56.25,223.25,996.9,21.0,620.0,3.629,31.3,35.0,48.9,195.0,nan,nan,nan,nan,nan,nan,nan,2,2020
399,0,,6,2021-02-03 00,2021-02-03 00,56.0,206.25,1000.2,11.5,690.0,1.988,19.2,24.8,34.3,392.0,nan,nan,nan,nan,nan,nan,nan,2,2020
400,0,,7,2021-02-03 00,2021-02-03 06,39.75,201.5,1000.2,13.2,620.0,2.409,26.4,39.0,58.8,358.0,nan,nan,nan,nan,nan,nan,nan,2,2020
402,0,,3,2021-02-03 12,2021-02-04 00,30.25,203.75,1001.7,12.2,720.0,2.033,27.4,38.9,58.3,132.0,nan,nan,nan,nan,nan,nan,nan,2,2020
403,0,,11,2021-02-03 18,2021-02-03 18,56.75,154.5,958.2,39.9,610.0,7.234,53.1,47.3,61.7,364.0,nan,nan,nan,nan,nan,nan,nan,2,2020
404,0,,6,2021-02-04 00,2021-02-05 06,42.0,174.5,997.0,12.6,480.0,2.792,27.3,40.8,54.6,264.0,6.4,220.0,2.877,23.8,1005.9,36.25,-8.899999999999977,2,2020
405,0,,14,2021-02-04 06,2021-02-05 06,32.75,199.25,996.8,21.1,430.0,4.87,43.5,43.1,54.7,130.0,15.8,630.0,2.81,33.3,1000.3,31.5,-3.5,2,2020
406,1,2021-02-05 00,7,2021-02-04 06,2021-02-05 06,44.75,161.25,971.9,33.0,220.0,14.402,63.0,55.8,85.4,81.0,10.6,400.0,2.546,25.1,1002.2,39.5,-30.300000000000068,2,2020
407,0,,4,2021-02-04 12,2021-02-04 12,56.0,162.75,979.3,19.8,840.0,3.221,29.9,34.1,46.6,491.0,nan,nan,nan,nan,nan,nan,nan,2,2020
408,0,,3,2021-02-04 12,2021-02-04 12,49.75,187.5,1001.1,9.6,270.0,3.412,25.7,30.2,43.4,100.0,nan,nan,nan,nan,nan,nan,nan,2,2020
410,0,,7,2021-02-05 00,2021-02-06 12,52.0,231.25,1011.5,19.1,590.0,3.412,30.5,31.2,41.0,281.0,7.9,300.0,2.613,21.3,1019.9,52.25,-8.399999999999977,2,2020
411,0,,5,2021-02-05 12,2021-02-06 12,49.0,168.0,973.4,37.0,570.0,6.964,53.2,46.4,68.1,235.0,17.8,490.0,3.862,34.0,991.6,45.5,-18.200000000000045,2,2020
412,0,,15,2021-02-06 06,2021-02-08 00,44.25,206.25,996.3,20.9,440.0,4.779,39.1,37.2,48.8,119.0,16.6,300.0,5.321,39.4,1001.4,37.25,-5.100000000000023,2,2020
415,0,,9,2021-02-06 12,2021-02-08 12,58.0,162.5,991.3,18.3,420.0,4.361,32.9,40.7,55.5,321.0,11.7,390.0,3.07,27.4,993.9,44.25,-2.6000000000000227,2,2020
416,0,,11,2021-02-06 18,2021-02-06 18,51.0,170.25,974.6,35.0,620.0,6.233,49.5,47.1,64.2,421.0,nan,nan,nan,nan,nan,nan,nan,2,2020
421,0,,8,2021-02-07 18,2021-02-08 18,45.25,217.5,1003.8,12.0,260.0,4.528,31.9,32.0,42.9,148.0,7.5,520.0,1.526,17.6,1010.9,39.75,-7.100000000000023,2,2020
422,0,,7,2021-02-08 00,2021-02-09 06,51.5,163.25,970.5,31.0,520.0,6.317,47.6,42.8,60.8,263.0,16.0,200.0,7.877,42.0,983.5,44.5,-13.0,2,2020
424,1,2021-02-09 18,21,2021-02-08 18,2021-02-10 18,46.75,178.0,947.0,42.7,660.0,7.453,59.2,50.1,76.5,479.0,28.4,330.0,8.407,53.4,968.9,41.5,-21.899999999999977,2,2020
425,0,,5,2021-02-08 18,2021-02-09 06,54.25,228.75,1017.1,12.3,280.0,4.491,30.8,34.1,51.4,487.0,nan,nan,nan,nan,nan,nan,nan,2,2020
428,0,,7,2021-02-09 00,2021-02-10 12,46.75,211.25,997.1,14.8,490.0,3.068,28.2,36.0,49.2,398.0,11.2,440.0,2.543,26.6,1002.2,36.25,-5.100000000000023,2,2020
431,0,,6,2021-02-09 18,2021-02-09 18,54.0,153.25,974.9,30.9,720.0,5.057,42.7,43.5,62.7,479.0,nan,nan,nan,nan,nan,nan,nan,2,2020
434,0,,3,2021-02-10 18,2021-02-11 06,50.75,192.0,970.0,19.2,840.0,3.265,31.7,33.1,46.1,480.0,nan,nan,nan,nan,nan,nan,nan,2,2020
436,0,,6,2021-02-11 06,2021-02-12 12,37.75,183.0,973.5,20.2,470.0,4.376,39.6,43.8,67.2,35.0,12.8,420.0,2.972,30.2,997.2,34.0,-23.700000000000045,2,2020
437,0,,3,2021-02-11 12,2021-02-11 18,53.5,199.25,973.4,24.1,690.0,4.151,36.3,41.7,60.1,475.0,nan,nan,nan,nan,nan,nan,nan,2,2020
438,0,,4,2021-02-11 12,2021-02-11 12,46.5,225.0,1003.9,16.1,640.0,2.761,27.4,30.4,41.5,369.0,nan,nan,nan,nan,nan,nan,nan,2,2020
439,0,,8,2021-02-12 00,2021-02-13 00,51.75,220.0,984.3,30.9,450.0,6.86,48.4,39.6,55.8,90.0,8.0,490.0,1.668,17.2,1001.0,47.0,-16.700000000000045,2,2020
441,0,,6,2021-02-13 00,2021-02-13 12,49.5,193.75,954.5,35.0,560.0,6.735,51.5,46.8,66.7,448.0,nan,nan,nan,nan,nan,nan,nan,2,2020
442,0,,3,2021-02-13 06,2021-02-13 12,47.25,234.5,994.0,25.5,420.0,5.928,44.0,36.2,49.2,86.0,nan,nan,nan,nan,nan,nan,nan,2,2020
443,0,,5,2021-02-13 18,2021-02-14 06,45.5,200.75,981.2,12.7,320.0,4.091,31.6,41.7,59.6,354.0,nan,nan,nan,nan,nan,nan,nan,2,2020
444,0,,4,2021-02-14 00,2021-02-14 06,54.75,146.0,1010.1,6.3,790.0,0.983,10.4,22.9,31.2,496.0,nan,nan,nan,nan,nan,nan,nan,2,2020
445,0,,14,2021-02-14 12,2021-02-14 12,51.0,184.25,966.7,25.1,940.0,4.004,38.1,36.1,48.2,477.0,nan,nan,nan,nan,nan,nan,nan,2,2020
448,0,,4,2021-02-15 00,2021-02-15 00,55.5,214.5,995.9,6.2,940.0,1.014,10.7,27.1,35.1,490.0,nan,nan,nan,nan,nan,nan,nan,2,2020
454,0,,6,2021-02-17 00,2021-02-17 06,44.0,172.75,1003.3,7.1,380.0,1.801,18.0,32.0,46.4,489.0,nan,nan,nan,nan,nan,nan,nan,2,2020
455,0,,12,2021-02-17 00,2021-02-18 18,55.0,220.75,965.4,40.9,460.0,9.065,58.3,45.3,74.6,240.0,30.3,440.0,6.889,49.6,985.9,47.25,-20.5,2,2020
458,0,,3,2021-02-17 12,2021-02-18 00,45.0,158.25,971.3,26.2,440.0,6.108,46.3,44.2,61.4,464.0,nan,nan,nan,nan,nan,nan,nan,2,2020
461,1,2021-02-18 06,11,2021-02-18 06,2021-02-18 18,51.0,161.0,954.3,39.5,540.0,7.849,56.4,43.3,65.2,175.0,nan,nan,nan,nan,nan,nan,nan,2,2020
462,0,,5,2021-02-20 00,2021-02-21 00,57.5,211.5,973.1,24.0,730.0,3.974,34.4,35.4,47.1,498.0,19.7,620.0,3.517,31.3,981.4,52.75,-8.299999999999955,2,2020
464,0,,6,2021-02-20 06,2021-02-20 12,51.75,180.0,975.7,17.3,720.0,2.993,28.4,35.5,49.3,197.0,nan,nan,nan,nan,nan,nan,nan,2,2020
465,0,,6,2021-02-20 06,2021-02-21 12,49.5,161.0,978.5,22.6,760.0,3.795,35.6,35.4,50.3,499.0,15.5,640.0,2.765,27.2,986.0,47.5,-7.5,2,2020
467,0,,3,2021-02-21 18,2021-02-21 18,49.75,160.25,978.3,24.0,730.0,4.036,37.1,42.4,58.9,480.0,nan,nan,nan,nan,nan,nan,nan,2,2020
469,0,,7,2021-02-22 12,2021-02-22 12,49.0,170.75,984.0,21.5,850.0,3.446,33.7,34.6,48.4,446.0,nan,nan,nan,nan,nan,nan,nan,2,2020
470,0,,3,2021-02-22 12,2021-02-22 12,54.75,154.75,1001.8,7.2,610.0,1.361,13.7,28.2,38.9,487.0,nan,nan,nan,nan,nan,nan,nan,2,2020
471,0,,19,2021-02-22 18,2021-02-23 18,46.25,155.0,976.2,28.5,570.0,5.454,45.4,43.4,62.4,366.0,15.3,640.0,2.662,28.1,996.8,41.75,-20.59999999999991,2,2020
472,0,,5,2021-02-22 18,2021-02-23 12,37.0,194.5,1007.6,10.9,480.0,2.302,25.0,34.3,52.4,242.0,nan,nan,nan,nan,nan,nan,nan,2,2020
474,1,2021-02-25 12,11,2021-02-23 00,2021-02-25 06,57.25,220.5,978.7,35.3,540.0,6.9,49.6,48.5,69.6,334.0,17.1,580.0,3.206,28.8,999.6,52.25,-20.899999999999977,2,2020
477,0,,6,2021-02-26 06,2021-02-27 12,49.5,160.75,982.9,34.9,520.0,7.02,52.0,47.3,64.9,218.0,13.7,230.0,5.592,35.4,1005.1,45.0,-22.200000000000045,2,2020
480,0,,3,2021-02-26 12,2021-02-27 00,39.75,158.25,1004.1,15.4,500.0,3.2,31.4,43.6,61.8,281.0,nan,nan,nan,nan,nan,nan,nan,2,2020
482,0,,5,2021-02-27 00,2021-02-28 00,41.75,169.25,991.6,23.1,570.0,4.424,40.5,50.1,71.4,246.0,11.5,400.0,2.828,29.9,1006.3,30.75,-14.699999999999932,2,2020
484,0,,3,2021-02-27 18,2021-02-28 06,50.75,166.5,976.1,33.8,910.0,5.321,47.9,42.2,60.5,410.0,nan,nan,nan,nan,nan,nan,nan,2,2020
