track,when,lat,lon,lead_h,hf24,hf48,depth,scale_km,grad,vg_kt,gust_kt,p_centre,up_high_hpa,up_high_rel,down_low_hpa,down_low_rel,thick_anom_m,thick_anom_east_m,thick_m,trough_km,trough_bearing,trough_anom_m,sst_grad,sst_c,hvtl,hvtu,depth_pw
532,2021-03-16 00,47.0,153.5,nan,0,0,13.7,730.0,2.328,24.2,35.8,994.8,1015.859918170888,21.034356647450522,996.5252004676713,1.6996389442338113,104.384765625,129.50986156988046,5423.07373046875,1752.7216388432394,270.9032757929141,-296.24267578125,8.346038818359375,1.1377197265625227,-14.760169982910156,-63.19776153564453,13.09
545,2021-03-21 18,44.0,186.75,nan,0,0,36.0,480.0,7.712,56.3,59.4,981.8,1033.7348230423456,51.951253706408124,1003.1428565164615,21.359287180524007,30.123046875,106.70102366527573,5430.9951171875,203.8863611828161,197.13392798259855,-255.626953125,4.015839099884033,7.685876464843773,-130.35084533691406,-124.92967224121094,29.41
557,2021-03-26 00,37.5,191.75,nan,0,0,21.6,490.0,4.568,41.4,45.8,997.2,1034.9757738440637,37.737980875313724,1005.4286558775452,8.190862908795225,-21.48193359375,76.89525026526138,5486.9423828125,223.5097386622751,185.66345739581868,-213.65185546875,3.52215838432312,12.483850097656273,18.24888801574707,-148.8583221435547,18.52
577,2021-04-02 18,44.25,169.0,nan,0,0,8.2,370.0,2.188,20.9,35.4,1014.0,1031.0230650841559,17.00267934196836,1023.6620137111478,9.641627968960279,14.84228515625,66.64170057800487,5449.35546875,1667.6022421728123,342.84188357177976,-259.1171875,8.441280364990234,3.4477172851562727,-294.0053405761719,-279.7245178222656,9.84
585,2021-04-07 12,40.25,154.75,24.0,1,1,38.8,410.0,9.403,62.4,60.6,973.6,1019.680164651441,46.11772568659728,1005.3519111431685,31.789472178324786,54.6748046875,93.72822043473707,5557.9638671875,1858.4123133540493,294.3389875602179,-387.2470703125,10.351158142089844,10.717462158203148,43.95255661010742,-300.2410583496094,32.98
578,2021-04-07 12,30.25,217.75,nan,0,0,7.8,630.0,1.371,19.5,34.7,1013.6,1035.0522420851846,21.482723042215866,1016.1459580241492,2.576438981180445,-132.21435546875,-6.824750131320384,5493.72509765625,255.05822543674873,250.84848184719166,-156.181640625,2.173912286758423,19.052850341796898,35.488319396972656,-229.5172119140625,7.2
587,2021-04-07 12,58.0,179.0,nan,0,0,29.1,360.0,7.795,48.1,53.2,999.8,1034.7976053053858,35.04491975851079,1015.7935340809242,16.040848534049246,2.47509765625,87.24069515039672,5276.95166015625,200.67165012485853,253.81093080185926,-125.38427734375,6.773146629333496,2.2566467285156477,-216.58204650878906,-394.53497314453125,27.92
589,2021-04-09 18,38.75,187.25,nan,0,0,8.5,530.0,1.586,18.5,33.2,1015.7,1023.1140819927443,7.373786582588082,1022.9306787663328,7.19038335617654,150.05419921875,-13.589474101368213,5654.908203125,1987.335708425414,311.29113562593443,-312.0966796875,3.2094106674194336,12.410607910156273,-61.48088836669922,-188.93307495117188,7.46
611,2021-04-17 12,39.5,211.0,nan,0,0,13.1,850.0,2.13,25.3,35.0,1001.9,1024.9875755957482,23.10030752934199,1009.0642694452474,7.177001378841169,-131.6640625,57.23035143642692,5357.4580078125,524.4213869137511,221.40767423560345,-344.65087890625,2.5793888568878174,12.797509765625023,-181.81292724609375,-448.6601257324219,8.62
619,2021-04-20 12,34.25,161.25,nan,0,0,5.7,420.0,1.292,16.0,31.7,1013.3,1021.0027486239889,7.7207051669576,1017.9942326064551,4.712189149423807,41.5029296875,-24.7328447826002,5627.10205078125,1997.2243486872983,313.6264521468237,-325.8095703125,4.949066162109375,16.933404541015648,-232.39549255371094,-434.824462890625,6.61
618,2021-04-20 12,47.5,144.5,nan,0,0,20.6,400.0,5.178,39.4,44.8,992.3,1021.5741308048362,29.23434808999241,1009.973506385581,17.633723670737254,-151.73583984375,48.35366184177649,5245.5927734375,278.65111282372254,183.8649736991452,-299.46142578125,8.524176597595215,-0.7425292968749773,-153.95556640625,38.48126220703125,19.62
631,2021-04-24 18,40.75,179.5,nan,0,0,17.9,460.0,4.011,35.9,41.8,988.0,1015.9523339651524,27.928835429996184,1002.4303307302539,14.40683219509765,45.12158203125,116.25072727841189,5562.60693359375,909.2374057002146,233.58537909276606,-312.7578125,5.249690055847168,11.446405029296898,-218.73593139648438,-450.195068359375,15.27
646,2021-04-29 12,57.0,220.0,nan,0,0,7.9,620.0,1.533,14.9,33.4,1000.6,1020.4532017377435,19.825638261180984,1011.3425725256345,10.715009049072023,71.38916015625,78.24861437123656,5406.8876953125,1151.3400427939348,221.06962530094418,-202.11669921875,7.766529560089111,6.514154052734398,-262.2201232910156,-249.2661590576172,10.16
644,2021-04-29 12,51.25,208.75,nan,0,0,7.7,800.0,1.319,14.2,22.1,999.0,1016.3482025619121,17.361874436912103,1002.9039126636987,3.9175845386987476,-66.1904296875,115.72938749222943,5326.130859375,201.72615863376896,195.01623516198268,-202.11669921875,1.6917028427124023,5.371484375000023,-62.74660110473633,-176.6602020263672,5.66
651,2021-10-02 00,55.0,219.75,0.0,1,1,50.7,400.0,12.526,69.4,90.6,957.6,1026.9517505012836,69.36605714190864,1006.814646645288,49.22895328591301,54.24462890625,56.70393415661458,5451.41748046875,200.37585069703377,253.79748454722693,-361.375,7.368956089019775,10.529779052734398,22.70574188232422,-471.4644775390625,46.3
654,2021-10-02 00,39.5,147.75,0.0,1,1,41.8,320.0,12.787,69.4,72.7,970.1,1015.5265713089176,45.393392597980096,1010.511229508711,40.37805079777354,224.23486328125,92.86340393901946,5880.71875,1751.572405939883,296.01660854876235,-204.48876953125,10.047136306762695,19.939874267578148,43.211143493652344,-247.4412078857422,36.94
652,2021-10-02 00,38.75,179.5,nan,0,0,11.1,720.0,1.814,21.8,42.1,1008.7,1023.1753093290372,14.49757495403719,1014.1179826884886,5.44024831348861,48.10498046875,32.69242506573281,5713.6611328125,223.41450168015226,354.43208246133656,-22.25,5.557900905609131,20.907678222656273,-73.84744262695312,-157.07395935058594,8.35
682,2021-10-17 12,36.25,167.0,nan,0,0,13.7,260.0,5.033,36.4,41.7,1004.2,1018.8530251600638,14.671018324126294,1016.6778770029287,12.495870166991153,162.67724609375,54.398977418362435,5794.541015625,1997.2872811759999,316.8199259277648,-357.22265625,6.54019021987915,23.339410400390648,14.813401222229004,-49.039669036865234,14.12
700,2021-10-21 00,50.75,173.25,24.0,1,1,30.2,560.0,5.715,45.3,61.4,974.9,1016.4593932655018,41.51725459362683,999.056244780655,24.114106108779993,152.55078125,-37.061635021442555,5569.33447265625,1079.8856388822253,340.2466332113166,-366.42822265625,3.447455406188965,7.344323730468773,-224.80386352539062,-583.6629028320312,20.71
706,2021-10-23 00,37.5,155.5,30.0,0,1,18.6,590.0,3.378,34.9,66.8,997.2,1027.1533485362172,29.93038711043596,1010.7448286486763,13.521867222895025,147.435546875,115.54411719689908,5751.4248046875,1290.302694120496,283.4445327951905,-295.92822265625,8.552903175354004,23.045465087890648,-229.53326416015625,-438.739013671875,15.05
714,2021-10-26 06,36.5,145.25,0.0,1,1,23.8,290.0,7.876,50.3,78.1,994.4,1020.1234708001552,25.753536718123996,1017.1134087699938,22.74347468796259,128.88525390625,18.96220073558323,5731.40234375,1990.2756021532098,292.7575248959703,-134.001953125,9.980459213256836,23.434167480468773,54.392189025878906,-429.32098388671875,23.58
728,2021-11-01 12,49.5,218.75,nan,0,0,14.6,640.0,2.628,25.6,40.4,988.9,1013.1966567398144,24.261476075751943,994.1219348240077,5.186754159945167,97.2216796875,79.33727361266286,5487.15478515625,1911.4579481892333,232.05895567267086,-251.27685546875,2.0623769760131836,8.863183593750023,-213.52276611328125,-57.9154052734375,11.13
737,2021-11-03 06,37.5,150.75,24.0,1,1,19.8,520.0,3.978,38.1,54.3,994.4,1018.2341875111139,23.851191905645123,1002.3907140286785,8.00771842320978,92.79541015625,54.888235147773486,5656.25048828125,1534.4892165597612,252.76244440393032,-137.494140625,12.40890121459961,21.142297363281273,203.6675262451172,-347.53076171875,19.04
746,2021-11-07 00,40.0,177.25,nan,0,0,7.6,310.0,2.488,22.9,47.9,1006.0,1023.5250415492551,17.508684127380093,1011.5065416096197,5.490184187744717,176.6103515625,150.80603852119657,5677.82470703125,1118.323728259098,288.40490855055117,-146.99365234375,8.618917465209961,18.604241943359398,-296.314453125,-327.85809326171875,10.91
776,2021-11-16 00,36.25,188.5,nan,0,0,8.6,350.0,2.343,23.6,35.3,1010.7,1021.5454764017973,10.85138460492226,1009.3291737078987,-1.3649180889763102,-6.29833984375,-51.34603871911827,5547.51708984375,1973.806969193857,359.3492410515256,-104.1611328125,4.93631649017334,20.359246826171898,-3.9929206371307373,-332.16436767578125,10.05
785,2021-11-17 18,51.0,165.75,nan,0,0,9.8,570.0,1.833,18.3,32.2,1000.6,1021.4526134443997,20.88516959674348,1004.5837331260954,4.016289278439103,-97.16357421875,99.80449058165706,5210.64599609375,603.370636966831,225.19734925449723,-273.8212890625,4.7633466720581055,6.273156738281273,-159.57308959960938,-263.0081481933594,8.26
792,2021-11-20 00,35.25,157.0,36.0,0,1,5.7,320.0,1.708,18.4,39.8,1008.9,1024.18251242805,15.282915260081154,1013.1587554600403,4.259158292071561,86.3759765625,-29.120195398049308,5630.83837890625,1487.2934807759295,345.05187842154635,-309.27490234375,7.557727813720703,22.189843750000023,-226.63172912597656,-400.3310546875,6.84
792,2021-11-21 12,39.0,175.75,0.0,1,1,33.3,420.0,7.907,56.7,78.6,978.0,1023.1220306331697,45.14864196129474,1002.3536774171687,24.380288745293683,163.8271484375,-6.764609610207215,5642.84375,1767.277626371323,309.9745625509588,-270.61962890625,8.625720977783203,18.329736328125023,20.730939865112305,-414.5860900878906,26.41
796,2021-11-21 12,43.75,216.0,24.0,1,1,9.4,390.0,2.333,22.3,48.7,1006.9,1022.8528617834936,15.992388150681109,1017.9574282576532,11.096954624840691,184.681640625,180.37889119229044,5592.87060546875,1552.7487660863649,279.0753023752641,-240.50634765625,3.353870153427124,11.354089355468773,-387.2183532714844,-345.3678283691406,15.47
786,2021-11-21 12,57.0,218.0,nan,0,0,31.9,530.0,6.3,46.2,57.0,981.6,1024.6754363324453,43.062765434007815,1007.8034643534638,26.190793455026323,159.1982421875,113.33677283552939,5385.72119140625,1912.0567960265485,226.79006158909482,-240.50634765625,7.289740562438965,6.556359863281273,-134.63832092285156,-391.9589538574219,30.31
804,2021-11-24 12,44.5,168.75,nan,0,0,10.8,660.0,1.956,21.2,37.0,996.6,1012.0664444443237,15.463844346667429,995.8700286389294,-0.7325714587268521,75.76611328125,6.39726850065948,5487.3603515625,1771.9579606867032,271.78454539021766,-370.8095703125,8.921177864074707,7.912957763671898,-110.00979614257812,-345.7044677734375,11.59
819,2021-11-27 12,39.0,166.75,nan,0,0,6.8,340.0,1.983,20.0,48.7,1001.0,1021.6454483576853,20.666932732685268,1002.9464415285297,1.9679259035297036,63.76220703125,19.640701160117988,5544.12060546875,973.1652471299159,358.7280037672345,-318.08935546875,7.624604225158691,17.351556396484398,-493.2095947265625,-459.8116760253906,11.21
822,2021-12-01 06,55.75,179.0,nan,0,0,18.7,400.0,4.582,34.1,57.4,1000.4,1030.151373314174,29.753302025111452,981.1309891120969,-19.267082176965573,-46.00537109375,-225.0047795014996,5204.7431640625,1719.4667931721149,299.9139480306282,-127.697265625,2.02569842338562,4.096704101562523,-3.4411652088165283,-229.46592712402344,21.26
850,2021-12-08 06,43.75,164.75,30.0,0,1,24.8,410.0,5.953,44.9,61.5,995.5,1029.5287224311592,34.07333913037792,1020.1290221983877,24.673638897606452,240.28466796875,44.97514040304569,5665.02587890625,1803.3425917370873,336.9108105197391,-281.23291015625,6.370965480804443,10.706170654296898,-105.59697723388672,-490.8166809082031,21.45
855,2021-12-12 12,56.25,222.25,nan,0,0,31.5,560.0,6.092,45.9,53.4,970.4,1035.2796258518006,64.92604919164432,990.4947057334548,20.141129073298544,10.6171875,-35.06580279715745,5225.5126953125,637.9154982892684,195.5245013541602,-368.07080078125,7.467395305633545,6.495416259765648,369.0304260253906,-6.549503803253174,33.37
869,2021-12-16 00,33.75,161.5,12.0,1,1,8.7,220.0,3.69,28.6,56.1,1009.4,1023.3993396161671,13.95543092476089,1017.3026443225795,7.858735631173204,79.693359375,-6.287056049192756,5601.61328125,1999.792250811934,328.1885600107096,-331.90185546875,5.009385585784912,21.044396972656273,-276.95526123046875,-414.13604736328125,9.58
885,2021-12-19 12,55.5,157.5,nan,0,0,8.2,1200.0,1.401,14.8,42.0,989.6,1015.0839049998928,25.480389374892752,973.1820499650651,-16.42146565993494,-38.59228515625,209.79119921161765,5168.4384765625,1189.433815692649,271.33076971340955,-392.7783203125,8.781977653503418,nan,-4.72194242477417,-160.10394287109375,9.61
888,2021-12-21 06,46.25,176.25,24.0,1,1,26.7,650.0,4.62,41.4,56.1,988.9,1015.2186002011564,26.28952305271889,1015.415906206807,26.486829058369494,237.947265625,203.9133824426254,5566.33544921875,1994.9420689703206,269.20336217738316,-237.50634765625,5.4925689697265625,7.058801269531273,-93.52275848388672,-340.4471435546875,21.21
898,2021-12-24 00,48.75,150.75,nan,0,0,13.9,530.0,2.75,25.8,42.2,1003.3,1045.8215713635134,42.502052320544635,994.6796806170526,-8.639838425916196,-125.7236328125,128.18417461352973,5124.53857421875,1496.732163838452,260.1970253849036,-336.7421875,5.255263805389404,2.7679992675781477,-18.009307861328125,-149.63844299316406,10.3
903,2021-12-25 18,45.0,159.25,12.0,1,1,18.0,280.0,6.262,40.8,58.1,978.7,1029.4767395424856,50.755303995610575,978.2930134194218,-0.4284221274532456,59.59375,176.09573125269463,5388.3310546875,729.0162401159612,267.81110691102504,-439.4130859375,9.397037506103516,6.482934570312523,-352.6749267578125,-346.6629943847656,19.51
904,2021-12-25 18,39.5,160.5,nan,0,0,18.5,330.0,5.411,40.5,69.0,982.7,1018.4678601724446,35.74221319978835,980.8805581982742,-1.8450887743820203,156.126953125,21.29602755130341,5563.05908203125,1043.026950507196,302.9425717479063,-439.4130859375,9.397037506103516,14.791680908203148,-162.06256103515625,-269.06707763671875,22.66
917,2021-12-28 18,39.0,166.5,24.0,1,1,8.2,620.0,1.455,17.6,48.2,1003.6,1024.4014554309585,20.79574254033355,1005.4086329214838,1.802920030858786,-73.28515625,163.69002701575792,5364.8134765625,942.6410564776281,299.2878575051079,-333.828125,7.711800575256348,14.488824462890648,-459.9207763671875,-626.2616577148438,6.47
928,2021-12-30 18,44.0,157.5,nan,0,0,23.4,600.0,4.231,38.8,63.7,986.9,1026.1850619183215,39.25903652769648,1002.8642424778386,15.938217087213616,66.78466796875,-90.52430672143637,5427.388671875,1483.90394199051,267.8482957121739,-485.4306640625,11.445833206176758,5.354699707031273,-154.73220825195312,-333.11798095703125,24.82
938,2022-01-02 00,58.0,213.0,0.0,1,1,41.6,670.0,7.22,53.9,73.6,973.0,1043.38417674352,70.36067820836365,985.3353005962101,12.311802061053868,28.3740234375,30.635743267859347,5195.34228515625,278.40470920426986,183.03337646919758,-264.439453125,9.056663513183594,4.266625976562523,445.9300231933594,-42.712730407714844,34.54
947,2022-01-04 18,39.75,161.75,nan,0,0,17.9,330.0,5.265,39.7,56.0,984.1,1022.9561440416239,38.84951562365518,981.3822011322313,-2.72442728573742,-28.49169921875,-118.47949756895895,5398.244140625,910.577921370133,296.5766437840243,-481.67626953125,8.105969429016113,12.401940917968773,-316.1144104003906,-162.4127960205078,19.75
949,2022-01-04 18,46.0,189.5,nan,0,0,16.1,890.0,2.652,28.2,41.5,981.2,1008.4095426423152,27.23437174387766,983.9833259052301,2.8081550067926173,86.8935546875,203.4434037434267,5410.8642578125,1023.9880309110766,225.7936449772479,-259.26025390625,3.5040338039398193,8.599481201171898,-58.36639404296875,63.07008361816406,14.12
958,2022-01-06 18,43.25,224.25,nan,0,0,12.1,520.0,2.501,25.2,41.3,999.7,1020.1164230500158,20.424406448453283,1003.6037261509275,3.911709549365014,180.86767578125,150.5707503273282,5541.47607421875,579.179536125834,247.09890767916642,-39.27783203125,2.4926695823669434,10.737573242187523,-115.08243560791016,-392.8818359375,14.02
956,2022-01-06 18,46.75,185.25,nan,0,0,19.2,570.0,3.837,34.7,46.3,972.0,1006.2385734178329,34.22270427720787,990.013138772671,17.997269632046027,95.83056640625,89.7935473997785,5405.45654296875,1019.9796030358862,233.88057175640867,-402.0810546875,3.38804030418396,7.291986083984398,70.53083038330078,-164.3144989013672,16.16
968,2022-01-10 06,56.25,210.5,nan,0,0,18.5,670.0,3.254,29.0,57.0,974.4,1013.3496397297472,38.899871663340946,989.10917235079,14.659404284383754,221.28955078125,239.37634184530233,5405.6982421875,1788.1528662662836,223.44055604254342,-369.8486328125,8.861407279968262,3.0388122558593977,120.42288208007812,-165.85708618164062,14.39
987,2022-01-13 18,38.25,177.75,0.0,1,1,24.3,290.0,8.068,50.6,63.4,977.6,1010.3274607601411,32.73224591639109,991.6232552743758,14.028040430625765,148.51904296875,21.066387080887544,5567.3671875,1997.2705595411792,287.1108773022536,-395.61279296875,4.29561710357666,15.721887207031273,73.77748107910156,-213.9132537841797,26.03
1004,2022-01-17 18,40.0,203.0,nan,0,0,11.2,520.0,2.198,23.6,43.3,995.1,1004.9787519143842,9.876823203446747,1009.4671027747036,14.365174063766062,170.76318359375,121.08905885747237,5564.87841796875,1998.195383395866,277.8240882568542,-335.392578125,2.58681321144104,12.734765625000023,-211.9693145751953,-335.8141174316406,12.89
1008,2022-01-19 12,39.25,175.75,0.0,1,1,27.2,450.0,6.25,49.4,69.7,958.6,1009.6553306138902,51.039363817015214,978.4934427304889,19.877475933613937,36.7734375,110.94032767404482,5438.2607421875,205.9787998242631,227.31212053111,-432.07080078125,7.337352752685547,13.472314453125023,-36.8798828125,-404.10675048828125,23.14
1013,2022-01-21 12,36.5,167.75,0.0,1,1,21.4,400.0,5.299,43.5,74.3,979.2,1015.6969605308154,36.54687508159668,984.9746388229511,5.8245533737323285,-2.47216796875,-13.962532511426893,5421.98828125,635.0364946092429,307.1336957170857,-377.75634765625,4.6940226554870605,17.178308105468773,-169.0757598876953,-465.11383056640625,21.88
1028,2022-01-25 18,42.25,168.25,0.0,1,1,48.5,460.0,10.651,69.6,84.4,957.8,1020.6149415728389,62.852368330651416,993.6099371422001,35.847363900012624,162.84521484375,43.177208849911366,5493.38232421875,201.1814261337845,226.02142076333988,-346.349609375,7.731997013092041,9.812127685546898,162.21707153320312,-299.1649169921875,39.05
1029,2022-01-25 18,46.75,200.5,nan,0,0,12.5,930.0,1.951,21.6,41.0,1003.0,1021.0464918490993,18.04685806003681,1002.797470729842,-0.20216305922053834,99.5439453125,247.3602718385996,5369.35009765625,1999.4231317723886,265.986331377257,-132.041015625,2.1569857597351074,7.174829101562523,2.6512227058410645,-316.7598571777344,9.62
1032,2022-01-27 12,36.25,164.25,18.0,1,1,15.8,330.0,4.632,37.4,56.9,990.4,1016.7820434090239,26.361755323086413,1000.2579355457277,9.837647459790219,50.900390625,-42.28095844188938,5472.8671875,1139.9387549636658,358.8731728087961,-347.5712890625,6.132778167724609,17.277490234375023,-150.34762573242188,-314.65838623046875,15.48
1035,2022-01-27 12,40.5,198.75,nan,0,0,10.8,420.0,2.528,24.9,48.8,998.2,1015.5607466294103,17.328324754410346,1009.9339630346549,11.70154115965488,178.72119140625,83.77063625297845,5528.3349609375,1997.9604609605237,284.73603417677407,-283.2998046875,2.7915914058685303,12.364221191406273,-244.90968322753906,-347.3631286621094,12.5
1038,2022-01-29 18,37.75,188.0,6.0,1,1,29.9,430.0,7.081,53.6,71.9,976.5,1010.3479055161108,33.81805932470456,1009.8463702513247,33.31652405991849,208.45068359375,97.89926134952397,5608.7890625,1994.4167186233226,290.2776795567678,-321.5546875,3.183345079421997,14.654718017578148,25.805667877197266,-392.74884033203125,27.37
1057,2022-02-02 06,33.5,158.25,30.0,0,1,7.3,300.0,2.339,23.3,57.8,1001.3,1021.2225729766747,19.931801492299655,990.5890626842555,-10.70170880011949,-34.56884765625,-132.27220938531732,5445.38623046875,1659.0628268841401,350.37401374790255,-388.02685546875,6.972593307495117,16.503320312500023,-328.93475341796875,-642.7304077148438,11.32
1045,2022-02-02 06,53.25,154.25,nan,0,0,22.0,630.0,3.881,33.9,48.5,979.8,1034.2855220679562,54.52545126717496,953.7065703068172,-26.053500493964066,6.46484375,37.48258639563896,5212.7109375,556.2525686115744,181.71356263962628,-382.13671875,5.038387298583984,1.2074218750000227,-20.69145965576172,-95.85884857177734,16.62
1066,2022-02-04 18,34.5,145.0,36.0,0,1,6.3,470.0,1.4,17.4,50.2,1002.5,1029.3845025491362,26.851482529604937,995.865832588494,-6.667187431037291,-110.0849609375,-40.03885475710637,5369.99365234375,948.6054272314103,318.4102875741247,-413.08544921875,13.920525550842285,16.332269287109398,-400.9149169921875,-646.6141967773438,8.06
1066,2022-02-06 06,40.25,173.25,0.0,1,1,29.7,420.0,7.137,52.5,80.8,969.0,1008.6394418666189,39.64731540177513,990.4988306862567,21.506704221412974,59.673828125,49.74648877686465,5427.97998046875,1350.4567085755036,274.68142280589734,-428.46435546875,7.044368267059326,12.685754394531273,-124.57563781738281,-426.2325134277344,27.8
1085,2022-02-11 18,33.25,159.25,30.0,0,1,23.7,580.0,4.453,44.6,61.6,982.5,1024.3793345211936,41.89209086884989,990.1738659064977,7.686622254153917,-37.4658203125,-19.064912037968462,5473.35400390625,203.86237491833162,214.87283836146213,-346.1357421875,5.556888103485107,16.484643554687523,85.14018249511719,-524.5928955078125,22.19
1093,2022-02-14 00,33.75,145.0,36.0,0,1,16.4,300.0,5.275,40.2,58.0,1001.5,1023.6771277521916,22.18408576000411,995.4505344355441,-6.042507556643386,67.35986328125,-146.75721114083598,5563.4326171875,945.4106804275306,358.59911158627625,-260.56494140625,16.1555118560791,16.014459228515648,-72.23626708984375,-425.90234375,17.52
1093,2022-02-15 12,39.75,172.5,0.0,1,1,35.7,260.0,13.317,65.5,92.5,965.2,1017.0696177089607,51.85843606833566,1000.3327471370268,35.121565496401786,111.06298828125,-47.24979765485041,5495.42724609375,600.840425738168,294.2385909656082,-389.001953125,6.8194451332092285,12.890710449218773,73.99260711669922,-302.6679992675781,34.78
1100,2022-02-20 00,43.25,183.75,0.0,1,1,20.8,470.0,4.51,38.5,64.7,991.4,1028.2142487528558,36.80775461223084,1010.5041795279494,19.097685387324418,100.751953125,124.84358394167288,5456.384765625,808.2398697414699,271.96580101700454,-277.28173828125,3.8178775310516357,8.928094482421898,-272.3441467285156,-266.44854736328125,20.29
1101,2022-02-20 00,39.0,144.75,30.0,0,1,17.8,540.0,3.47,34.2,56.5,996.8,1031.6768120865786,34.88500300454734,1002.8100214872079,6.018212405176655,55.16357421875,-111.05599139280528,5464.89501953125,1015.798611950852,296.9633006748187,-418.94677734375,20.64704704284668,8.842126464843773,-347.9399719238281,-449.6527099609375,16.15
1099,2022-02-20 00,32.0,200.5,nan,0,0,12.9,490.0,2.63,29.5,32.5,1006.7,1021.7475792138516,15.018697377914123,1014.2616136203529,7.532731784415432,35.9033203125,61.5867159532288,5558.68994140625,1990.7505587218786,296.2233906497212,-224.05419921875,3.081458330154419,18.963525390625023,-71.37039184570312,-138.24061584472656,9.81
1111,2022-02-24 18,49.25,202.0,nan,0,0,19.1,430.0,4.541,36.0,44.8,977.5,1000.5241386099968,23.02798382484059,996.5600754766152,19.063920691458975,110.796875,185.4850540372974,5372.18359375,1744.334841967283,268.17198131240707,-415.5693359375,1.9327410459518433,5.659417724609398,-123.49574279785156,-143.2283935546875,17.94
1129,2022-03-04 00,42.5,158.0,nan,0,0,13.7,300.0,4.467,33.7,52.4,992.7,1020.4444398784708,27.774823179252053,998.75659145392,6.086974754701259,-116.447265625,-125.94373312951544,5248.03173828125,515.6443577676743,318.1630171793017,-333.810546875,10.225720405578613,7.812036132812523,-231.95773315429688,-307.6872863769531,15.58
1143,2022-03-06 18,42.5,148.5,nan,0,0,23.6,520.0,4.76,41.4,62.5,979.4,1022.2451532605155,42.84842474489051,983.0558951439539,3.659166628328876,-180.71142578125,76.58700759353155,5195.07568359375,223.36228460039615,185.26548627934216,-465.70458984375,10.218998908996582,4.307977294921898,43.222991943359375,-54.84110641479492,26.84
1155,2022-03-09 18,49.25,167.5,nan,0,0,19.0,740.0,3.165,30.6,45.8,987.9,1021.5500907374337,33.63206095227747,990.3355947229809,2.417564937824636,3.4453125,10.30975333100485,5265.72607421875,556.3006674643659,181.86935536145089,-217.90234375,3.9190142154693604,2.6231628417968977,147.9230194091797,-110.76659393310547,14.57
1159,2022-03-11 06,32.25,169.75,18.0,1,1,16.8,390.0,4.213,38.4,52.3,996.0,1021.2493698509894,25.27677463614566,1010.4723964001835,14.49980118533972,60.1796875,32.48412890995206,5632.1611328125,1140.309001063975,340.86500237329153,-257.9443359375,4.015237808227539,16.299615478515648,-214.96438598632812,-491.3111877441406,15.9
1158,2022-03-11 06,48.75,166.0,nan,0,0,17.5,640.0,3.045,29.0,44.0,989.5,1020.2819283770217,30.79956753717795,984.029462615928,-5.452898223915781,-8.08056640625,-46.52345234336604,5233.0341796875,750.8195758933239,181.3988972439221,-257.9443359375,3.439053773880005,2.7537475585937727,110.58056640625,-82.36542510986328,15.25
1168,2022-03-14 06,46.5,184.0,nan,0,0,15.1,800.0,2.45,25.8,41.1,988.1,1020.0851600582101,32.028519433210136,972.3932522913533,-15.663388333646708,-17.25537109375,-43.29634907009978,5290.15380859375,572.6487047474126,208.16401282068563,-282.8896484375,3.56955885887146,6.086389160156273,-148.18504333496094,-86.04679870605469,9.71
1181,2022-03-18 00,31.25,176.25,24.0,1,1,17.2,250.0,6.593,44.0,67.5,996.6,1020.2394263793915,23.68174815673524,1015.6846034578176,19.126925235161366,79.82421875,9.017165280805667,5680.92578125,1285.827634204154,312.39437100355735,-307.03125,5.988983154296875,16.719384765625023,-105.88078308105469,-336.2752380371094,16.96
1186,2022-03-20 18,41.25,201.0,nan,0,0,16.8,650.0,2.956,30.8,56.1,995.9,1032.812116157748,36.92869330618555,1001.3906677650643,5.507244913501836,19.7041015625,163.2025437278283,5413.375,917.5657616684913,358.69485464107976,-253.76953125,2.3285062313079834,11.497888183593773,-407.3512268066406,-371.8797912597656,15.75
1194,2022-03-24 18,40.75,192.75,nan,0,0,8.1,260.0,2.913,24.3,38.1,1014.8,1027.5413781297518,12.74132930162682,1006.0133404210203,-8.786708407104697,67.2861328125,-98.16032583890535,5514.6484375,1807.0094744262103,359.3322567515781,-186.49365234375,2.2314069271087646,10.996392822265648,-592.5477294921875,-410.8940124511719,9.61
1197,2022-03-24 18,54.75,211.75,nan,0,0,23.3,680.0,4.073,35.3,52.2,987.3,1024.3856364753274,37.052567627671124,998.1494397349708,10.81637088731452,17.85498046875,38.04784574528004,5291.05712890625,282.3745153578865,189.82300740084656,-266.919921875,3.1471540927886963,3.8352294921875227,29.972904205322266,44.583457946777344,16.1
1200,2022-03-29 06,53.5,168.75,nan,0,0,24.4,960.0,3.915,36.7,48.7,973.8,1027.1149976949594,53.34583265589686,980.147443396554,6.378278357491467,-70.56689453125,35.849985305988255,5209.1123046875,204.17516300798255,214.7590979732487,-353.1572265625,5.362160682678223,2.8058105468750227,109.113037109375,-35.53936767578125,13.12
1211,2022-04-02 00,42.0,172.25,42.0,0,1,10.0,430.0,2.302,23.0,41.6,1004.7,1025.2203041764449,20.47060935222612,1003.5974380308443,-1.1522567933744767,121.1357421875,77.69660389919554,5557.1025390625,1399.4902689057,314.8785115559667,-320.8623046875,7.912586212158203,8.365167236328148,-650.44140625,-283.7759094238281,13.87
