track,hf,when,lat,lon,p_centre,p_env,depth,scale_km,fit_rms,grad_hpa_per_100km,vg_kt,vgeo_kt,wind_kt,gust_kt,wind_dist_km
1571,0,2025-02-02 06,34.0,207.5,991.1,1015.0,23.9,470.0,1.62,5.168,46.0,86.2,42.8,61.4,464.0
1574,0,2025-02-02 06,51.25,231.25,1006.3,1025.4,19.1,480.0,0.95,3.928,32.7,47.0,32.6,49.5,498.0
1575,0,2025-02-02 12,55.5,171.0,970.3,1005.5,35.2,690.0,1.38,6.069,48.3,68.7,39.0,59.6,490.0
1571,0,2025-02-02 12,33.25,209.0,993.4,1014.3,21.0,530.0,1.33,4.142,41.3,70.5,42.2,56.9,454.0
1574,0,2025-02-02 12,49.5,232.5,1005.6,1023.6,18.0,560.0,0.78,3.262,29.7,40.0,31.2,45.6,493.0
1575,0,2025-02-02 18,56.75,169.5,969.9,1007.0,37.1,630.0,2.03,6.682,50.5,74.6,44.2,65.7,453.0
1571,0,2025-02-02 18,32.75,210.5,996.5,1015.1,18.6,580.0,1.08,3.473,37.5,59.9,41.1,57.9,478.0
1574,0,2025-02-02 18,49.5,235.25,1005.5,1023.7,18.2,530.0,1.18,3.496,31.0,42.9,25.8,39.1,491.0
1571,0,2025-02-03 00,31.75,212.25,997.2,1013.2,16.0,640.0,0.96,2.83,33.5,50.2,34.8,47.3,475.0
1574,0,2025-02-03 00,49.75,235.25,1006.1,1024.5,18.4,510.0,1.37,3.591,31.3,43.9,27.8,39.1,481.0
1576,0,2025-02-03 06,34.5,154.25,993.6,1009.7,16.1,520.0,0.6,3.212,33.7,52.9,32.5,49.0,88.0
1574,0,2025-02-03 06,49.75,233.0,1008.3,1028.0,19.7,550.0,1.25,3.573,31.7,43.7,25.3,41.5,493.0
1576,0,2025-02-03 12,35.25,158.0,992.9,1010.1,17.2,520.0,0.73,3.386,34.7,54.8,39.3,56.2,474.0
1574,0,2025-02-03 12,49.25,232.5,1008.5,1026.9,18.4,600.0,1.01,3.231,30.0,39.8,26.2,41.3,490.0
1576,0,2025-02-03 18,37.0,165.0,987.8,1010.1,22.2,460.0,1.41,4.858,42.6,75.3,38.7,61.1,180.0
1574,0,2025-02-03 18,48.75,232.0,1007.6,1026.0,18.4,670.0,0.82,3.044,29.3,37.8,25.2,41.0,425.0
1577,1,2025-02-04 00,38.5,167.5,983.5,1010.5,27.0,410.0,2.16,6.489,49.5,97.3,43.4,64.2,122.0
1574,0,2025-02-04 00,48.25,232.5,1004.7,1022.3,17.6,760.0,0.91,2.804,28.1,35.1,24.3,39.4,472.0
1577,1,2025-02-04 06,40.0,170.75,977.0,1010.3,33.3,380.0,2.39,8.594,57.4,124.8,50.7,74.3,140.0
1578,0,2025-02-04 06,37.75,150.5,988.2,1003.2,15.0,470.0,1.02,3.28,32.1,50.0,35.4,51.8,205.0
1574,0,2025-02-04 06,48.5,231.25,1004.2,1022.9,18.6,740.0,0.78,3.019,29.7,37.6,26.0,41.7,390.0
1577,1,2025-02-04 12,40.25,174.25,972.5,1011.1,38.6,430.0,1.89,8.965,61.5,129.5,53.3,77.0,149.0
1578,0,2025-02-04 12,40.75,151.75,984.1,1003.0,18.9,460.0,1.58,4.284,37.7,61.2,43.2,73.4,191.0
1574,0,2025-02-04 12,49.0,230.75,1003.7,1022.1,18.4,680.0,0.8,3.104,29.8,38.4,29.2,44.7,474.0
1577,1,2025-02-04 18,41.25,177.25,973.4,1011.2,37.7,480.0,1.31,8.009,58.8,113.4,47.5,69.2,178.0
1578,0,2025-02-04 18,43.25,152.5,983.3,1002.4,19.1,510.0,2.16,4.04,36.3,55.0,38.4,61.3,121.0
1574,0,2025-02-04 18,49.0,229.25,1004.3,1021.6,17.3,700.0,0.49,2.9,28.3,35.9,29.5,41.9,475.0
1577,1,2025-02-05 00,41.75,180.0,974.6,1011.1,36.5,510.0,1.25,7.414,56.7,103.9,45.7,66.6,286.0
1577,1,2025-02-05 06,42.0,182.0,976.5,1010.3,33.7,540.0,1.24,6.525,52.7,91.0,45.0,61.4,271.0
1580,0,2025-02-05 06,41.75,162.25,987.6,1002.9,15.3,430.0,0.76,3.507,31.7,49.2,35.4,54.5,161.0
1577,1,2025-02-05 12,42.0,184.5,979.9,1009.5,29.6,590.0,1.11,5.386,47.1,75.1,41.1,55.4,238.0
1580,0,2025-02-05 12,43.5,162.0,985.8,1001.9,16.1,490.0,0.99,3.402,31.5,46.1,36.7,60.2,189.0
1580,0,2025-02-05 18,44.75,163.25,982.9,1001.2,18.3,430.0,1.36,4.267,35.6,56.6,37.9,52.4,161.0
1577,1,2025-02-05 18,42.5,186.25,983.4,1009.2,25.8,610.0,1.0,4.589,42.0,63.4,38.1,52.6,264.0
1580,0,2025-02-06 00,46.0,162.75,983.2,1000.7,17.5,290.0,1.44,5.915,39.5,76.7,35.2,49.6,150.0
1577,1,2025-02-06 00,43.5,186.75,984.0,1006.3,22.3,620.0,1.01,4.006,37.7,54.3,36.0,49.7,467.0
1582,0,2025-02-06 00,40.5,173.0,984.2,999.6,15.4,620.0,1.37,2.87,30.1,41.2,43.8,64.6,259.0
1582,0,2025-02-06 06,41.0,176.5,976.6,997.8,21.2,610.0,2.3,3.932,38.0,55.9,41.3,61.6,285.0
1577,1,2025-02-06 06,45.0,186.5,983.0,1003.0,19.9,760.0,1.18,3.348,33.7,44.2,36.1,50.2,479.0
1583,0,2025-02-06 06,34.5,226.75,1000.9,1016.2,15.2,460.0,1.15,3.378,33.8,55.7,32.0,47.2,493.0
1582,0,2025-02-06 12,41.25,179.5,974.1,996.3,22.2,700.0,2.22,3.859,38.6,54.6,41.5,58.5,167.0
1583,0,2025-02-06 12,35.75,229.5,998.7,1015.4,16.7,460.0,1.37,3.672,35.4,58.7,38.3,52.6,160.0
1582,0,2025-02-06 18,43.0,186.0,971.6,996.9,25.4,800.0,1.45,4.164,41.3,57.0,42.6,62.2,373.0
1583,0,2025-02-06 18,36.25,232.25,1000.7,1016.7,16.0,510.0,1.0,3.266,33.3,51.5,31.0,49.1,331.0
1585,0,2025-02-07 00,43.25,186.75,969.3,994.9,25.7,680.0,1.67,4.493,42.2,61.2,41.8,59.8,223.0
1586,0,2025-02-07 00,48.75,180.0,976.0,992.6,16.7,1120.0,0.84,2.843,30.0,35.3,28.8,37.5,481.0
1583,0,2025-02-07 00,38.75,236.0,999.8,1015.1,15.3,570.0,1.17,2.844,29.9,42.4,26.7,54.5,495.0
1585,0,2025-02-07 06,44.25,190.0,970.1,996.8,26.7,640.0,1.42,4.732,42.8,63.3,37.0,51.8,172.0
1586,0,2025-02-07 06,49.0,176.75,974.9,990.1,15.3,1170.0,0.78,2.679,28.5,33.1,26.9,35.6,493.0
1585,0,2025-02-07 12,46.0,190.0,970.3,995.0,24.7,670.0,1.46,4.313,39.7,56.0,33.9,46.3,218.0
1586,0,2025-02-07 12,49.0,174.25,973.9,989.2,15.3,1200.0,0.6,2.669,28.5,33.0,27.2,36.2,499.0
1585,0,2025-02-07 18,48.0,189.25,969.8,993.5,23.6,690.0,1.36,4.094,37.6,51.4,33.6,46.2,494.0
1586,0,2025-02-07 18,49.0,173.0,972.4,987.8,15.3,1200.0,0.34,2.607,27.9,32.2,28.2,36.0,483.0
1585,0,2025-02-08 00,50.0,187.5,969.6,992.4,22.8,730.0,1.38,3.912,36.1,47.7,34.0,50.6,262.0
1587,0,2025-02-08 00,47.5,159.25,973.1,992.0,19.0,740.0,1.13,3.194,31.4,40.4,41.5,59.9,417.0
1588,0,2025-02-08 06,50.25,176.5,968.4,986.5,18.0,1110.0,0.47,2.963,30.5,36.0,28.9,39.5,306.0
1587,0,2025-02-08 06,46.25,157.25,968.9,990.0,21.0,690.0,1.31,3.634,34.8,47.0,39.4,56.3,476.0
1587,0,2025-02-08 12,45.0,158.25,966.1,986.4,20.3,720.0,1.2,3.482,34.4,46.0,37.0,49.5,473.0
1588,0,2025-02-08 12,51.0,175.0,966.7,985.7,19.0,1010.0,0.44,3.047,30.6,36.6,29.5,39.8,260.0
1587,0,2025-02-08 18,44.0,160.25,962.7,982.5,19.7,710.0,1.32,3.435,34.3,46.2,36.3,50.1,480.0
1588,0,2025-02-08 18,52.0,173.25,964.5,985.4,20.9,910.0,0.37,3.296,31.9,39.0,32.9,41.8,500.0
1590,0,2025-02-08 18,37.25,170.5,969.0,985.7,16.8,370.0,1.59,4.631,38.5,71.4,43.6,60.5,89.0
1587,0,2025-02-09 00,43.75,162.75,961.9,981.5,19.6,690.0,1.52,3.465,34.4,46.8,36.2,56.1,458.0
1588,0,2025-02-09 00,53.5,170.75,963.8,987.5,23.7,770.0,0.61,3.889,35.2,45.2,40.1,57.4,496.0
1590,0,2025-02-09 00,39.0,173.75,964.7,984.8,20.1,490.0,2.04,4.328,39.3,64.2,41.5,60.1,479.0
1590,0,2025-02-09 06,40.25,177.25,956.5,983.4,27.0,480.0,3.27,5.833,47.7,84.3,43.2,68.6,85.0
1587,0,2025-02-09 06,44.0,165.0,960.9,979.4,18.5,690.0,1.48,3.242,32.5,43.6,37.1,59.2,482.0
1588,0,2025-02-09 06,53.0,166.5,963.1,985.0,21.9,850.0,1.03,3.612,33.8,42.2,41.4,62.5,313.0
1591,0,2025-02-09 12,45.0,182.25,954.8,983.7,28.9,650.0,0.79,5.062,44.9,66.8,47.7,70.6,488.0
1588,0,2025-02-09 12,51.75,164.0,965.0,984.4,19.4,830.0,1.36,3.209,30.9,38.1,40.9,57.8,302.0
1591,0,2025-02-09 18,47.25,181.75,948.7,981.5,32.7,650.0,1.24,5.747,48.5,73.0,39.6,57.4,498.0
1588,0,2025-02-09 18,50.5,163.0,967.3,983.8,16.4,730.0,1.49,2.846,27.6,34.4,36.9,52.7,420.0
1591,0,2025-02-10 00,48.5,180.75,945.2,981.4,36.2,680.0,1.23,6.164,51.2,76.8,37.9,52.3,477.0
1591,0,2025-02-10 06,49.75,180.5,940.7,980.9,40.2,660.0,1.41,6.964,55.1,85.2,39.0,55.2,477.0
1591,0,2025-02-10 12,51.75,178.75,940.3,980.9,40.6,700.0,1.19,6.891,54.7,81.9,40.3,57.2,187.0
1591,0,2025-02-10 18,53.5,174.5,940.8,981.1,40.3,740.0,1.19,6.692,53.6,77.7,40.8,58.4,463.0
1591,0,2025-02-11 00,53.25,172.25,940.2,981.6,41.3,710.0,1.67,6.958,54.8,81.0,40.6,54.9,490.0
1591,0,2025-02-11 06,53.75,172.0,943.6,982.0,38.4,720.0,1.45,6.469,51.8,74.9,37.0,50.6,474.0
1591,0,2025-02-11 12,55.25,170.0,948.5,984.8,36.3,730.0,1.44,6.193,49.8,70.3,38.5,52.2,401.0
1591,0,2025-02-11 18,56.0,167.0,951.9,987.9,36.0,690.0,1.69,6.144,48.6,69.2,38.3,52.8,426.0
1591,0,2025-02-12 00,56.0,165.0,956.4,991.2,34.9,630.0,2.24,6.164,47.7,69.4,36.1,53.6,468.0
1591,0,2025-02-12 06,56.25,164.5,961.4,992.8,31.3,630.0,2.44,5.55,43.9,62.3,32.0,45.7,499.0
1591,0,2025-02-12 12,57.0,163.5,968.8,994.9,26.1,660.0,2.16,4.566,37.9,50.8,30.7,44.0,82.0
1593,0,2025-02-12 12,42.75,215.0,992.1,1010.1,18.0,600.0,1.16,3.302,32.5,45.4,35.4,49.5,399.0
1591,0,2025-02-12 18,57.75,162.0,976.1,996.0,19.9,790.0,1.32,3.264,29.5,36.0,26.5,36.9,453.0
1593,0,2025-02-12 18,43.0,217.75,988.5,1009.7,21.2,610.0,1.03,3.82,36.4,52.3,39.1,54.1,330.0
1593,0,2025-02-13 00,43.25,221.0,984.1,1007.1,23.1,630.0,0.86,4.095,38.6,55.8,42.4,59.9,423.0
1596,1,2025-02-13 06,43.5,154.0,973.3,999.8,26.5,590.0,1.33,4.877,43.2,66.1,47.2,66.9,367.0
1593,0,2025-02-13 06,41.25,225.0,983.1,1006.9,23.8,720.0,0.81,3.999,39.9,56.6,41.4,57.8,315.0
1596,1,2025-02-13 12,45.25,156.0,960.8,998.6,37.8,520.0,2.08,7.574,56.5,99.5,47.2,66.3,461.0
1597,0,2025-02-13 12,43.75,231.75,981.4,1006.2,24.7,790.0,0.58,4.009,39.7,54.1,29.8,45.2,167.0
1598,0,2025-02-13 12,39.25,194.75,985.8,1003.9,18.1,690.0,1.36,3.097,33.1,45.7,29.7,45.1,485.0
1596,1,2025-02-13 18,45.75,157.25,951.7,996.3,44.6,510.0,2.35,9.096,63.5,118.5,45.9,68.6,320.0
1598,0,2025-02-13 18,41.0,195.75,978.3,1001.9,23.7,600.0,2.12,4.34,40.7,61.7,31.5,48.6,196.0
1597,0,2025-02-13 18,44.75,232.5,982.7,1006.5,23.7,730.0,1.35,3.982,38.4,52.8,28.6,43.1,474.0
1596,1,2025-02-14 00,46.25,159.5,948.2,995.8,47.6,550.0,2.19,9.164,65.1,118.4,48.6,71.2,250.0
1598,0,2025-02-14 00,41.75,196.75,973.4,1000.1,26.7,610.0,2.05,4.844,44.1,67.9,34.1,47.9,492.0
1597,0,2025-02-14 00,45.0,233.0,986.0,1006.0,19.9,680.0,1.49,3.528,34.3,46.6,28.5,39.3,481.0
1596,1,2025-02-14 06,47.5,160.75,947.6,993.9,46.3,590.0,1.62,8.519,62.7,107.8,50.2,71.4,306.0
1598,0,2025-02-14 06,42.5,198.25,970.1,999.2,29.1,610.0,2.02,5.27,46.6,72.8,36.5,51.1,117.0
1597,0,2025-02-14 06,44.75,234.0,993.4,1010.1,16.7,650.0,1.64,3.036,30.3,40.3,31.5,46.2,245.0
1596,1,2025-02-14 12,48.25,161.25,949.2,992.9,43.7,600.0,1.94,7.979,59.9,99.8,44.5,65.8,311.0
1598,0,2025-02-14 12,43.0,200.75,969.2,998.4,29.2,670.0,1.66,5.022,45.8,68.7,39.4,55.9,200.0
1596,1,2025-02-14 18,48.75,161.5,951.2,991.9,40.7,620.0,1.98,7.32,56.6,90.9,44.5,58.8,471.0
1598,0,2025-02-14 18,44.25,203.5,969.3,998.4,29.2,740.0,1.08,4.809,44.9,64.3,39.1,55.1,270.0
1596,1,2025-02-15 00,49.25,161.0,955.8,992.2,36.4,640.0,2.0,6.499,52.1,80.1,42.4,59.4,407.0
1598,0,2025-02-15 00,46.0,205.75,969.4,998.5,29.1,770.0,0.53,4.724,43.9,61.3,41.0,55.6,484.0
1596,1,2025-02-15 06,49.25,160.25,959.5,992.7,33.2,630.0,2.03,6.006,48.9,74.0,43.7,60.5,407.0
1598,0,2025-02-15 06,47.25,208.0,971.8,1000.7,28.9,790.0,0.44,4.655,43.2,59.2,36.3,50.3,460.0
1596,1,2025-02-15 12,48.5,160.75,964.1,993.9,29.8,610.0,2.04,5.503,45.7,68.6,44.2,60.7,392.0
1598,0,2025-02-15 12,48.25,209.5,974.9,1002.1,27.3,800.0,0.42,4.376,40.8,54.7,38.8,51.0,491.0
1596,1,2025-02-15 18,48.0,162.25,967.0,994.1,27.1,590.0,1.86,5.123,43.2,64.3,42.8,60.2,365.0
1598,0,2025-02-15 18,48.75,211.25,979.2,1003.9,24.7,850.0,0.42,3.923,37.6,48.7,36.8,51.8,470.0
1596,1,2025-02-16 00,47.75,163.75,971.0,995.0,24.0,590.0,1.62,4.541,39.5,57.3,42.6,60.4,444.0
1598,0,2025-02-16 00,48.75,214.0,983.5,1004.9,21.4,860.0,0.52,3.431,33.8,42.6,36.6,49.4,416.0
1596,1,2025-02-16 06,47.25,165.75,973.2,994.5,21.3,580.0,1.48,4.08,36.4,51.9,39.8,55.6,460.0
1598,0,2025-02-16 06,48.75,217.25,988.9,1007.3,18.5,890.0,0.77,3.026,30.6,37.6,36.4,48.4,466.0
1596,1,2025-02-16 12,47.25,168.0,976.2,994.8,18.7,600.0,1.44,3.517,32.6,44.7,34.1,48.5,497.0
1601,0,2025-02-16 12,42.0,185.75,978.2,994.9,16.7,370.0,1.47,4.531,36.4,63.2,34.0,46.5,387.0
1598,0,2025-02-16 12,48.75,220.75,993.6,1010.3,16.7,790.0,0.79,2.725,27.5,33.8,33.3,43.9,497.0
1601,0,2025-02-16 18,43.75,187.0,972.3,993.5,21.2,330.0,1.75,6.427,44.1,86.7,41.0,53.4,168.0
1596,1,2025-02-16 18,47.25,169.75,978.4,995.0,16.6,600.0,1.27,3.11,29.6,39.5,32.7,46.3,435.0
1598,0,2025-02-16 18,49.25,223.25,997.4,1012.5,15.1,730.0,0.56,2.491,25.0,30.7,27.9,39.4,496.0
1601,0,2025-02-17 00,44.5,188.5,967.7,993.3,25.6,310.0,1.76,8.272,50.8,110.1,42.9,59.0,86.0
1601,0,2025-02-17 06,46.25,188.75,967.1,992.6,25.4,310.0,1.76,8.295,50.5,107.2,44.6,59.8,144.0
1602,0,2025-02-17 06,47.0,202.0,979.5,996.2,16.6,570.0,1.51,3.312,30.9,42.3,27.4,37.9,386.0
1601,0,2025-02-17 12,46.75,188.25,968.6,993.3,24.7,320.0,2.03,7.733,48.6,99.1,41.4,58.3,111.0
1602,0,2025-02-17 12,48.75,200.75,975.8,994.7,19.0,580.0,2.13,3.723,33.4,46.2,29.4,39.3,358.0
1601,0,2025-02-17 18,47.25,188.75,971.9,994.3,22.4,400.0,2.05,5.622,41.8,71.5,39.7,57.4,168.0
1602,0,2025-02-17 18,49.75,198.75,975.6,994.7,19.1,720.0,2.05,3.302,31.4,40.4,30.7,39.1,100.0
1604,0,2025-02-18 00,52.0,204.25,974.4,997.6,23.2,560.0,1.89,4.522,37.6,53.6,33.7,45.3,168.0
1601,0,2025-02-18 00,47.5,189.75,976.0,994.7,18.7,480.0,1.51,4.02,34.3,50.9,40.3,54.7,168.0
1605,0,2025-02-18 00,38.5,175.25,980.5,999.3,18.8,470.0,1.38,4.077,37.3,61.1,42.0,64.0,232.0
1604,0,2025-02-18 06,53.0,201.75,973.4,997.8,24.4,570.0,2.16,4.71,38.7,55.0,33.2,42.4,140.0
1605,0,2025-02-18 06,40.0,180.25,976.5,996.9,20.3,490.0,1.45,4.294,38.7,62.3,39.5,60.3,381.0
1601,0,2025-02-18 06,47.75,192.0,978.4,993.7,15.3,560.0,1.33,3.05,28.6,38.5,38.3,51.9,168.0
1606,0,2025-02-18 06,40.25,152.75,984.6,1001.2,16.6,480.0,0.71,3.588,33.6,51.8,39.0,55.2,392.0
1604,0,2025-02-18 12,53.25,199.75,972.7,998.2,25.5,540.0,2.12,5.017,40.0,58.4,32.2,44.5,104.0
1605,0,2025-02-18 12,41.0,184.0,974.5,996.2,21.7,540.0,1.64,4.293,39.3,61.1,38.4,61.2,361.0
1606,0,2025-02-18 12,41.25,153.75,983.0,1001.5,18.5,460.0,1.14,4.124,36.5,58.4,37.1,55.0,177.0
1605,0,2025-02-18 18,42.5,187.75,972.8,994.9,22.1,580.0,1.87,4.16,38.5,57.5,36.3,56.4,454.0
1604,0,2025-02-18 18,53.5,198.5,972.9,997.2,24.3,500.0,1.84,5.063,39.5,58.8,32.4,44.3,128.0
1606,0,2025-02-18 18,41.25,154.0,980.5,1000.4,19.8,420.0,1.61,4.74,39.3,67.1,41.6,59.1,169.0
1605,0,2025-02-19 00,44.0,191.25,972.7,994.7,22.0,650.0,1.46,3.897,37.1,52.4,36.6,53.1,497.0
1604,0,2025-02-19 00,54.0,197.5,975.2,995.9,20.7,530.0,1.68,4.219,34.7,48.7,30.6,45.4,243.0
1606,0,2025-02-19 00,40.75,155.0,979.3,1001.1,21.8,410.0,1.74,5.346,42.6,76.4,43.6,63.4,154.0
1605,0,2025-02-19 06,46.25,195.0,971.7,994.0,22.3,760.0,1.24,3.758,36.5,48.6,39.7,55.0,402.0
1604,0,2025-02-19 06,54.75,196.5,976.1,995.0,18.8,610.0,1.61,3.537,30.9,40.4,30.3,46.5,313.0
1606,0,2025-02-19 06,40.5,156.5,979.2,999.5,20.3,470.0,1.25,4.46,39.1,64.1,43.1,64.3,113.0
1607,0,2025-02-19 06,46.0,230.25,995.6,1016.9,21.3,510.0,1.22,4.332,37.3,56.2,39.5,54.0,482.0
1605,0,2025-02-19 12,48.25,198.0,970.1,993.8,23.7,790.0,1.12,3.908,37.2,48.9,39.6,53.4,482.0
1604,0,2025-02-19 12,55.5,194.25,975.9,994.6,18.6,690.0,1.66,3.319,29.8,37.6,28.5,40.2,500.0
1606,0,2025-02-19 12,41.75,160.5,981.4,997.6,16.2,670.0,1.24,2.866,30.1,40.2,36.0,55.3,491.0
1607,0,2025-02-19 12,47.75,232.25,993.8,1017.2,23.4,460.0,1.33,5.246,41.2,66.1,36.2,51.5,283.0
1605,0,2025-02-19 18,50.5,200.75,969.2,993.3,24.1,750.0,1.04,4.001,36.8,48.4,39.6,55.1,495.0
1604,0,2025-02-19 18,55.75,192.5,975.8,993.9,18.1,720.0,1.55,3.168,28.8,35.8,29.4,38.8,350.0
1607,0,2025-02-19 18,48.75,234.0,996.8,1018.8,22.1,370.0,1.79,5.816,41.4,72.2,36.3,46.1,100.0
1605,0,2025-02-20 00,52.0,203.0,968.5,993.3,24.8,670.0,1.14,4.342,37.9,51.4,38.0,51.2,494.0
1604,0,2025-02-20 00,56.25,191.0,977.5,994.7,17.2,730.0,1.32,2.968,27.2,33.3,32.4,44.9,477.0
1605,0,2025-02-20 06,53.0,203.0,970.8,993.4,22.6,650.0,1.3,4.009,35.0,46.9,35.5,48.0,487.0
1604,0,2025-02-20 06,56.75,189.0,979.8,996.1,16.4,700.0,1.02,2.824,25.8,31.5,35.1,47.6,497.0
1605,0,2025-02-20 12,53.75,205.75,973.6,995.3,21.7,660.0,0.65,3.737,33.0,43.2,34.6,46.8,496.0
1609,0,2025-02-20 12,41.75,173.0,977.5,994.3,16.8,740.0,1.51,2.82,30.3,39.5,31.7,43.8,445.0
1604,0,2025-02-20 12,56.75,184.75,980.7,998.5,17.9,570.0,0.73,3.384,29.0,37.8,35.5,50.4,497.0
1609,0,2025-02-20 18,42.75,173.75,974.2,993.3,19.1,640.0,1.75,3.406,33.7,46.8,34.4,49.9,492.0
1605,0,2025-02-20 18,54.25,206.5,976.4,994.8,18.4,670.0,0.69,3.198,29.0,36.8,33.5,46.8,394.0
1604,0,2025-02-20 18,56.5,182.5,980.7,998.3,17.6,540.0,0.55,3.448,29.2,38.6,35.2,49.4,425.0
1609,0,2025-02-21 00,43.25,174.75,974.2,994.0,19.8,560.0,1.56,3.802,35.4,51.8,37.8,53.7,475.0
1605,0,2025-02-21 00,55.0,207.25,978.9,994.9,15.9,670.0,0.69,2.8,25.8,31.9,34.6,49.7,493.0
1604,0,2025-02-21 00,56.0,180.5,981.8,997.8,16.0,530.0,0.43,3.148,27.1,35.4,35.9,48.1,327.0
1609,0,2025-02-21 06,43.5,176.25,974.1,993.2,19.1,500.0,1.44,3.986,35.6,54.0,37.5,52.7,403.0
1611,0,2025-02-21 06,43.75,188.0,977.2,992.3,15.1,680.0,1.37,2.626,27.4,35.4,32.7,43.3,500.0
1611,0,2025-02-21 12,44.75,190.0,974.9,991.3,16.4,660.0,1.09,2.901,29.3,38.5,38.9,56.9,452.0
1609,0,2025-02-21 12,43.25,178.25,977.3,993.3,16.0,510.0,1.17,3.367,31.6,45.9,38.5,57.0,281.0
1612,0,2025-02-21 12,49.25,219.25,983.2,1003.7,20.5,630.0,0.57,3.565,32.7,43.9,35.7,50.1,499.0
1611,0,2025-02-21 18,46.5,194.5,973.0,990.1,17.2,560.0,1.18,3.295,30.8,42.4,36.4,49.0,479.0
1612,0,2025-02-21 18,51.5,220.5,977.2,1001.8,24.6,510.0,0.93,4.951,39.5,59.0,37.4,50.0,485.0
1613,0,2025-02-22 00,47.0,194.0,970.3,989.4,19.2,470.0,1.96,4.196,35.4,53.5,35.2,46.5,499.0
1612,0,2025-02-22 00,52.5,220.5,976.8,997.8,21.0,480.0,0.98,4.59,36.5,54.0,34.8,47.8,424.0
1613,0,2025-02-22 06,47.0,193.5,971.8,989.7,17.9,430.0,1.98,4.243,34.9,54.2,33.4,46.7,499.0
1612,0,2025-02-22 06,53.25,221.5,979.3,996.9,17.6,540.0,0.85,3.503,30.2,40.8,34.4,49.5,411.0
1613,0,2025-02-22 12,46.5,194.25,973.9,990.9,17.0,450.0,1.65,3.911,33.3,50.3,36.2,48.4,483.0
1613,0,2025-02-22 18,46.5,196.0,975.8,991.5,15.8,490.0,1.36,3.378,30.4,43.5,32.9,46.8,493.0
1614,0,2025-02-23 06,36.5,164.0,992.7,1009.0,16.3,350.0,1.34,4.577,37.7,71.8,40.2,53.7,201.0
1614,0,2025-02-23 12,36.5,168.5,993.5,1009.3,15.8,390.0,0.98,4.038,35.8,63.4,43.4,60.2,237.0
1614,0,2025-02-23 18,36.5,172.0,992.9,1008.1,15.2,370.0,1.0,4.066,35.4,63.8,44.6,64.6,222.0
1615,0,2025-02-24 00,38.5,184.5,991.6,1007.9,16.4,550.0,0.9,3.099,31.8,46.5,38.5,54.0,485.0
1615,0,2025-02-24 06,39.75,189.25,989.0,1006.7,17.7,570.0,1.12,3.256,32.8,47.5,36.7,54.2,463.0
1615,0,2025-02-24 12,41.0,193.5,984.7,1005.6,20.9,560.0,1.11,3.909,37.0,55.6,37.2,54.4,477.0
1616,0,2025-02-24 12,43.5,226.5,984.9,1010.6,25.6,450.0,1.22,5.698,44.9,77.3,45.2,61.6,248.0
1616,0,2025-02-24 18,44.75,228.0,977.2,1010.9,33.8,410.0,1.46,8.16,55.3,108.2,48.0,70.8,137.0
1615,0,2025-02-24 18,41.75,196.5,980.9,1003.9,23.0,520.0,1.42,4.603,40.7,64.5,37.8,53.9,390.0
1616,0,2025-02-25 00,46.75,231.5,976.3,1008.9,32.5,350.0,1.07,9.041,55.5,115.8,45.6,70.2,193.0
1615,0,2025-02-25 00,41.5,199.25,978.3,1003.3,25.0,510.0,1.59,5.087,43.6,71.6,39.2,55.8,153.0
1615,0,2025-02-25 06,42.25,203.75,978.0,1003.2,25.1,600.0,0.91,4.568,41.8,63.4,40.7,59.8,313.0
1616,0,2025-02-25 06,48.0,232.75,982.0,1008.7,26.7,310.0,0.89,8.531,50.9,107.1,43.8,66.1,305.0
1615,0,2025-02-25 12,45.25,208.0,978.1,1000.2,22.1,680.0,0.75,3.775,36.1,49.6,36.9,55.7,497.0
1616,0,2025-02-25 12,48.25,235.0,994.8,1010.2,15.4,230.0,1.25,6.746,39.4,84.4,38.1,59.5,198.0
1615,0,2025-02-25 18,45.75,210.0,978.4,1000.4,22.0,700.0,0.91,3.735,35.9,48.7,37.8,57.8,499.0
1619,1,2025-02-25 18,38.75,177.0,979.8,1006.3,26.5,550.0,1.27,5.055,45.4,75.4,43.6,64.3,449.0
1619,1,2025-02-26 00,39.75,180.25,972.0,1004.5,32.5,560.0,1.4,6.153,52.1,89.8,46.5,73.9,436.0
1615,0,2025-02-26 00,48.25,212.0,978.8,999.2,20.5,760.0,0.97,3.407,33.0,42.6,36.1,52.0,491.0
1620,0,2025-02-26 00,48.75,144.0,991.7,1009.8,18.1,490.0,0.93,3.813,32.8,47.3,32.5,42.6,492.0
1619,1,2025-02-26 06,41.75,184.75,963.0,1000.9,37.9,520.0,2.18,7.563,57.8,106.0,49.9,79.8,469.0
1615,0,2025-02-26 06,51.5,215.5,977.4,1001.0,23.6,720.0,0.45,3.894,35.4,46.4,35.6,49.3,487.0
1620,0,2025-02-26 06,49.5,145.0,988.5,1007.3,18.8,430.0,1.37,4.403,35.2,54.0,31.7,44.0,278.0
1619,1,2025-02-26 12,42.0,188.25,957.8,998.8,41.0,590.0,1.19,7.533,59.8,105.1,52.0,74.6,364.0
1615,0,2025-02-26 12,54.0,216.75,970.2,1001.4,31.2,590.0,1.3,5.758,45.1,66.4,37.3,52.0,478.0
1620,0,2025-02-26 12,49.0,149.5,987.7,1007.8,20.1,510.0,0.64,4.13,35.1,51.1,37.7,50.4,367.0
